word_simplified,word_traditional,pinyin,pinyin_style2,hsk30_level,hsk30_level_zh,cc_cedict_english_definition,Group
好心人,好心人,hǎo xīn rén,hao3 xin1 ren2,9,高等,kindhearted person/good Samaritan,Group 38
好在,好在,hǎo zài,hao3 zai4,9,高等,luckily/fortunately,Group 38
贺电,賀電,hè diàn,he4 dian4,9,高等,congratulatory telegram,Group 38
荷花,荷花,hé huā,he2 hua1,9,高等,lotus,Group 38
呵护,呵護,hē hù,he1 hu4,9,高等,to bless/to cherish/to take good care of/to conserve,Group 38
合计,合計,hé jì,he2 ji4,9,高等,to add up the total/to figure what sth amounts to/to consider,Group 38
何苦,何苦,hé kǔ,he2 ku3,9,高等,why bother?/is it worth the trouble?,Group 38
鹤立鸡群,鶴立雞群,hè lì jī qún,he4 li4 ji1 qun2,9,高等,a crane in a flock of chicken (idiom); way above the common/manifestly superior,Group 39
禾苗,禾苗,hé miáo,he2 miao2,9,高等,seedling (of rice or other grain)/CL:棵[ke1],Group 39
河畔,河畔,hé pàn,he2 pan4,9,高等,riverside/river plain,Group 39
和平共处,和平共處,hé píng gòng chǔ,he2 ping2 gong4 chu3,9,高等,"peaceful coexistence of nations, societies etc",Group 39
和气,和氣,hé qì,he2 qi4,9,高等,friendly/polite/amiable,Group 39
赫然,赫然,hè rán,he4 ran2,9,高等,with astonishment/with a shock/awe-inspiringly/impressively/furiously (angry),Group 39
贺信,賀信,hè xìn,he4 xin4,9,高等,congratulatory letter or message,Group 39
合资,合資,hé zī,he2 zi1,9,高等,joint venture,Group 39
合作社,合作社,hé zuò shè,he2 zuo4 she4,9,高等,cooperative/workers' or agricultural producers' cooperative etc,Group 39
黑心,黑心,hēi xīn,hei1 xin1,9,高等,ruthless and lacking in conscience/vicious mind full of hatred and jealousy/black core (flaw in pottery),Group 39
横七竖八,橫七豎八,héng qī shù bā,heng2 qi1 shu4 ba1,9,高等,in disorder/at sixes and sevens (idiom),Group 39
横向,橫向,héng xiàng,heng2 xiang4,9,高等,horizontal/orthogonal/perpendicular/lateral/crosswise,Group 39
宏观,宏觀,hóng guān,hong2 guan1,9,高等,macro-/macroscopic/holistic,Group 39
红火,紅火,hóng huǒ,hong2 huo3,9,高等,prosperous,Group 39
洪亮,洪亮,hóng liàng,hong2 liang4,9,高等,loud and clear/resonant,Group 39
红扑扑,紅撲撲,hóng pū pū,hong2 pu1 pu1,9,高等,red/rosy/flushed,Group 39
红润,紅潤,hóng rùn,hong2 run4,9,高等,ruddy/rosy/florid,Group 39
红薯,紅薯,hóng shǔ,hong2 shu3,9,高等,sweet potato,Group 39
哄堂大笑,哄堂大笑,hōng táng dà xiào,hong1 tang2 da4 xiao4,9,高等,the whole room roaring with laughter (idiom),Group 39
烘托,烘托,hōng tuō,hong1 tuo1,9,高等,background (of a painting)/backdrop/a foil (to set off something to advantage)/to offset (something to advantage),Group 39
红眼,紅眼,hóng yǎn,hong2 yan3,9,高等,to become infuriated/to see red/envious/jealous/covetous/pink eye (conjunctivitis)/red-eye (flight)(photography) red eye,Group 40
弘扬,弘揚,hóng yáng,hong2 yang2,9,高等,to enhance/to promote/to enrich,Group 40
后备箱,後備箱,hòu bèi xiāng,hou4 bei4 xiang1,9,高等,trunk/boot (of a car),Group 40
厚度,厚度,hòu dù,hou4 du4,9,高等,thickness,Group 40
后顾之忧,後顧之憂,hòu gù zhī yōu,hou4 gu4 zhi1 you1,9,高等,"fears of trouble in the rear (idiom); family worries (obstructing freedom of action)/worries about the future consequences/often in negative expressions, meaning ""no worries about anything""",Group 40
后人,後人,hòu rén,hou4 ren2,9,高等,later generation,Group 40
互补,互補,hù bǔ,hu4 bu3,9,高等,complementary/to complement each other,Group 40
互访,互訪,hù fǎng,hu4 fang3,9,高等,exchange visits,Group 40
呼风唤雨,呼風喚雨,hū fēng huàn yǔ,hu1 feng1 huan4 yu3,9,高等,to call the wind and summon the rain (idiom); to exercise magical powers/fig. to stir up troubles,Group 40
忽高忽低,忽高忽低,hū gāo hū dī,hu1 gao1 hu1 di1,9,高等,alternately soaring and plunging,Group 40
湖泊,湖泊,hú pō,hu2 po1,9,高等,lake,Group 41
胡思乱想,胡思亂想,hú sī luàn xiǎng,hu2 si1 luan4 xiang3,9,高等,to indulge in flights of fancy (idiom)/to let one's imagination run wild,Group 41
呼声,呼聲,hū shēng,hu1 sheng1,9,高等,"a shout/fig. opinion or demand, esp. expressed by a group",Group 41
互信,互信,hù xìn,hu4 xin4,9,高等,mutual trust,Group 41
呼应,呼應,hū yìng,hu1 ying4,9,高等,to conform (with)/to echo/to correlate well/(linguistics) agreement,Group 41
哗变,嘩變,huá biàn,hua2 bian4,9,高等,mutiny/rebellion,Group 41
画册,畫冊,huà cè,hua4 ce4,9,高等,picture album,Group 41
化肥,化肥,huà féi,hua4 fei2,9,高等,fertilizer,Group 41
话费,話費,huà fèi,hua4 fei4,9,高等,call charge,Group 41
滑梯,滑梯,huá tī,hua2 ti1,9,高等,(children's) sliding board/a slide,Group 41
花卉,花卉,huā huì,hua1 hui4,9,高等,flowers and plants,Group 41
画龙点睛,畫龍點睛,huà lóng diǎn jīng,hua4 long2 dian3 jing1,9,高等,to paint a dragon and dot in the eyes (idiom); fig. to add the vital finishing touch/the crucial point that brings the subject to life/a few words to clinch the point,Group 41
华侨,華僑,huá qiáo,hua2 qiao2,9,高等,"overseas Chinese/(in a restricted sense) Chinese emigrant who still retains Chinese nationality/CL:個|个[ge4],位[wei4],名[ming2]",Group 41
哗然,"嘩然,譁然",huá rán,hua2 ran2,9,高等,variant of 嘩然|哗然[hua2 ran2],Group 41
画蛇添足,畫蛇添足,huà shé tiān zú,hua4 she2 tian1 zu2,9,高等,lit. draw legs on a snake (idiom); fig. to ruin the effect by adding sth superfluous/to overdo it,Group 41
划时代,劃時代,huà shí dài,hua4 shi2 dai4,9,高等,epoch-marking,Group 41
花纹,花紋,huā wén,hua1 wen2,9,高等,decorative design,Group 41
化纤,化纖,huà xiān,hua4 xian1,9,高等,synthetic fiber,Group 41
化险为夷,化險為夷,huà xiǎn wéi yí,hua4 xian3 wei2 yi2,9,高等,to turn peril into safety (idiom); to avert disaster,Group 41
华裔,華裔,huá yì,hua2 yi4,9,高等,ethnic Chinese/non-Chinese citizen of Chinese ancestry,Group 41
画展,畫展,huà zhǎn,hua4 zhan3,9,高等,art exhibition,Group 42
槐树,槐樹,huái shù,huai2 shu4,9,高等,locust tree (Sophora japonica),Group 42
焕发,煥發,huàn fā,huan4 fa1,9,高等,to shine/to glow/to irradiate/to flash,Group 42
欢聚,歡聚,huān jù,huan1 ju4,9,高等,to get together socially/to celebrate/party/celebration,Group 42
欢声笑语,歡聲笑語,huān shēng xiào yǔ,huan1 sheng1 xiao4 yu3,9,高等,cheers and laughter,Group 42
换位,換位,huàn wèi,huan4 wei4,9,高等,to swap places/(logic) conversion/(car maintenance) to rotate (tires),Group 42
换言之,換言之,huàn yán zhī,huan4 yan2 zhi1,9,高等,in other words,Group 42
晃荡,晃蕩,huàng dàng,huang4 dang4,9,高等,to rock/to sway/to shake,Group 42
荒,荒,huāng,huang1,9,高等,desolate/shortage/scarce/out of practice/absurd/uncultivated/to neglect,Group 42
恍然大悟,恍然大悟,huǎng rán dà wù,huang3 ran2 da4 wu4,9,高等,to suddenly realize; to suddenly see the light,Group 42
汇集,"彙集,匯集",huì jí,hui4 ji2,9,高等,to collect/to compile/to converge,Group 42
汇聚,匯聚,huì jù,hui4 ju4,9,高等,convergence/to come together,Group 42
回扣,回扣,huí kòu,hui2 kou4,9,高等,brokerage/a commission paid to a middleman/euphemism for a bribe/a kickback,Group 42
回馈,回饋,huí kuì,hui2 kui4,9,高等,to repay a favor/to give back/feedback,Group 42
回落,回落,huí luò,hui2 luo4,9,高等,"to fall back/to return to low level after a rise (in water level, price etc)",Group 42
回升,回升,huí shēng,hui2 sheng1,9,高等,to rise again after a fall/to pick up/rally (stock market etc),Group 42
绘声绘色,繪聲繪色,huì shēng huì sè,hui4 sheng1 hui4 se4,9,高等,vivid and colorful (idiom); true to life/lively and realistic,Group 42
会晤,會晤,huì wù,hui4 wu4,9,高等,to meet/meeting/conference,Group 42
会意,會意,huì yì,hui4 yi4,9,高等,"combined ideogram (one of the Six Methods 六書|六书[liu4 shu1] of forming Chinese characters)/Chinese character that combines the meanings of existing elements/also known as joint ideogram or associative compound/to comprehend without being told explicitly/to cotton on/knowing (smile, glance etc)",Group 42
混浊,混濁,hún zhuó,hun2 zhuo2,9,高等,turbid/muddy/dirty,Group 43
豁出去,豁出去,huō chū qù,huo1 chu1 qu4,9,高等,to throw caution to the wind/to press one's luck/to go for broke,Group 43
豁达,豁達,huò dá,huo4 da2,9,高等,optimistic/sanguine/generous/magnanimous/open-minded,Group 43
霍乱,霍亂,huò luàn,huo4 luan4,9,高等,cholera,Group 43
火暴,火暴,huǒ bào,huo3 bao4,9,高等,variant of 火爆[huo3 bao4],Group 43
火锅,火鍋,huǒ guō,huo3 guo1,9,高等,hotpot,Group 43
火候,火候,huǒ hòu,huo3 hou4,9,高等,heat control/(fig.) mastery/(fig.) crucial moment,Group 43
豁,豁,huō,huo1,9,高等,open; clear; liberal-minded; generous/to exempt; to remit,Group 43
火辣辣,火辣辣,huǒ là là,huo3 la4 la4,9,高等,painful heat/scorching/painful heat/rude and forthright/provocative/hot/sexy,Group 43
火速,火速,huǒ sù,huo3 su4,9,高等,at top speed/at a tremendous lick,Group 43
活期,活期,huó qī,huo2 qi1,9,高等,(banking) current (account)/checking (account)/demand (deposit etc),Group 43
忌,忌,jì,ji4,9,高等,to be jealous of/fear/dread/scruple/to avoid or abstain from/to quit/to give up sth,Group 43
基本功,基本功,jī běn gōng,ji1 ben3 gong1,9,高等,basic skills/fundamentals,Group 43
计策,計策,jì cè,ji4 ce4,9,高等,stratagem,Group 43
基层,基層,jī céng,ji1 ceng2,9,高等,basic level/grassroots unit/basement layer,Group 43
继而,繼而,jì ér,ji4 er2,9,高等,then/afterwards,Group 43
激化,激化,jī huà,ji1 hua4,9,高等,to intensify,Group 43
忌讳,忌諱,jì huì,ji4 hui4,9,高等,taboo/to avoid as taboo/to abstain from,Group 44
脊梁,脊梁,jí liáng,ji2 liang2,9,高等,(coll.) back (of a human or other vertebrate),Group 44
忌口,忌口,jì kǒu,ji4 kou3,9,高等,abstain from certain food (as when ill)/avoid certain foods/be on a diet,Group 44
急迫,急迫,jí pò,ji2 po4,9,高等,urgent/pressing/imperative,Group 44
极少数,極少數,jí shǎo shù,ji2 shao3 shu4,9,高等,extremely few/a small minority,Group 44
纪实,紀實,jì shí,ji4 shi2,9,高等,record of actual events/documentary (factual rather than fictional),Group 44
讥笑,譏笑,jī xiào,ji1 xiao4,9,高等,to sneer,Group 44
记忆犹新,記憶猶新,jì yì yóu xīn,ji4 yi4 you2 xin1,9,高等,to remain fresh in one's memory (idiom),Group 44
集邮,集郵,jí yóu,ji2 you2,9,高等,stamp collecting/philately,Group 44
及早,及早,jí zǎo,ji2 zao3,9,高等,at the earliest possible time; as soon as possible,Group 44
祭奠,祭奠,jì diàn,ji4 dian4,9,高等,to offer sacrifices (to one's ancestors)/to hold or attend a memorial service,Group 44
祭祀,祭祀,jì sì,ji4 si4,9,高等,to offer sacrifices to the gods or ancestors,Group 44
积淀,積澱,jī diàn,ji1 dian4,9,高等,"deposits accumulated over long periods/fig. valuable experience, accumulated wisdom",Group 44
基准,基準,jī zhǔn,ji1 zhun3,9,高等,(surveying) datum/standard; criterion; benchmark,Group 44
集资,集資,jí zī,ji2 zi1,9,高等,to raise money/to accumulate funds,Group 44
家家户户,家家戶戶,jiā jiā hù hù,jia1 jia1 hu4 hu4,9,高等,each and every family (idiom)/every household,Group 44
假使,假使,jiǎ shǐ,jia3 shi3,9,高等,if/in case/suppose/given ...,Group 44
佳节,佳節,jiā jié,jia1 jie2,9,高等,festive day/holiday,Group 44
价位,價位,jià wèi,jia4 wei4,9,高等,price level,Group 44
加紧,加緊,jiā jǐn,jia1 jin3,9,高等,to intensify/to speed up/to step up,Group 45
家境,家境,jiā jìng,jia1 jing4,9,高等,family financial situation/family circumstances,Group 45
加剧,加劇,jiā jù,jia1 ju4,9,高等,to intensify,Group 45
家禽,家禽,jiā qín,jia1 qin2,9,高等,poultry/domestic fowl,Group 45
家喻户晓,家喻戶曉,jiā yù hù xiǎo,jia1 yu4 hu4 xiao3,9,高等,understood by everyone (idiom); well known/a household name,Group 45
嫁妆,嫁妝,jià zhuāng,jia4 zhuang1,9,高等,dowry,Group 45
检察,檢察,jiǎn chá,jian3 cha2,9,高等,to inspect/(law) to prosecute/to investigate,Group 45
坚持不懈,堅持不懈,jiān chí bù xiè,jian1 chi2 bu4 xie4,9,高等,to persevere unremittingly (idiom); to keep going until the end,Group 45
奸诈,奸詐,jiān zhà,jian1 zha4,9,高等,treachery/devious/a rogue,Group 45
建交,建交,jiàn jiāo,jian4 jiao1,9,高等,to establish diplomatic relations,Group 45
艰苦奋斗,艱苦奮鬥,jiān kǔ fèn dòu,jian1 ku3 fen4 dou4,9,高等,to struggle arduously,Group 46
健美,健美,jiàn měi,jian4 mei3,9,高等,healthy and beautiful/to do fitness exercises/abbr. for 健美運動|健美运动[jian4 mei3 yun4 dong4],Group 46
减免,減免,jiǎn miǎn,jian3 mian3,9,高等,"to reduce or waive (taxes, punishment, rent, tuition etc)",Group 46
歼灭,殲滅,jiān miè,jian1 mie4,9,高等,to wipe out/to crush/to annihilate,Group 46
见钱眼开,見錢眼開,jiàn qián yǎn kāi,jian4 qian2 yan3 kai1,9,高等,to open one's eyes wide at the sight of profit (idiom); thinking of nothing but personal gain/money-grubbing,Group 46
兼任,兼任,jiān rèn,jian1 ren4,9,高等,to hold several jobs at once/concurrent post/working part-time,Group 46
坚韧,堅韌,jiān rèn,jian1 ren4,9,高等,tough and durable/tenacious,Group 46
见仁见智,見仁見智,jiàn rén jiàn zhì,jian4 ren2 jian4 zhi4,9,高等,opinions differ (idiom),Group 46
兼容,兼容,jiān róng,jian1 rong2,9,高等,compatible,Group 46
鉴赏,鑑賞,jiàn shǎng,jian4 shang3,9,高等,to appreciate (as a connoisseur),Group 46
建树,建樹,jiàn shù,jian4 shu4,9,高等,to make a contribution/to establish/to found/contribution,Group 46
检讨,檢討,jiǎn tǎo,jian3 tao3,9,高等,to examine or inspect/self-criticism/review,Group 46
简体字,簡體字,jiǎn tǐ zì,jian3 ti3 zi4,9,高等,"simplified Chinese character, as opposed to traditional Chinese character 繁體字|繁体字[fan2 ti3 zi4]",Group 46
见外,見外,jiàn wài,jian4 wai4,9,高等,to treat sb with the formal courtesy accorded to a host or a guest,Group 46
间隙,間隙,jiàn xì,jian4 xi4,9,高等,interval/gap/clearance,Group 46
艰险,艱險,jiān xiǎn,jian1 xian3,9,高等,difficult and dangerous/hardships and perils,Group 46
见效,見效,jiàn xiào,jian4 xiao4,9,高等,to have the desired effect,Group 47
见义勇为,見義勇為,jiàn yì yǒng wéi,jian4 yi4 yong3 wei2,9,高等,"to see what is right and act courageously (idiom, from Analects); to stand up bravely for the truth/acting heroically in a just cause",Group 47
僵化,僵化,jiāng huà,jiang1 hua4,9,高等,to become rigid,Group 47
讲学,講學,jiǎng xué,jiang3 xue2,9,高等,to lecture (on branch of learning),Group 47
叫板,叫板,jiào bǎn,jiao4 ban3,9,高等,"to signal the musicians (in Chinese opera, by prolonging a spoken word before attacking a song)/(coll.) to challenge",Group 47
交锋,交鋒,jiāo fēng,jiao1 feng1,9,高等,to cross swords/to have a confrontation (with sb),Group 47
娇惯,嬌慣,jiāo guàn,jiao1 guan4,9,高等,to pamper/to coddle/to spoil,Group 47
叫好,叫好,jiào hǎo,jiao4 hao3,9,高等,to applaud/to cheer,Group 47
教条,教條,jiào tiáo,jiao4 tiao2,9,高等,doctrine/dogma/creed/dogmatic,Group 47
交界,交界,jiāo jiè,jiao1 jie4,9,高等,common boundary/common border,Group 47
较劲,較勁,jiào jìn,jiao4 jin4,9,高等,to match one's strength with/to compete/more competitive/to set oneself against sb/disobliging/to make a special effort,Group 47
缴纳,繳納,jiǎo nà,jiao3 na4,9,高等,to pay (taxes etc),Group 47
交纳,交納,jiāo nà,jiao1 na4,9,高等,to pay (taxes or dues),Group 47
胶囊,膠囊,jiāo náng,jiao1 nang2,9,高等,(pharm.) capsule,Group 47
娇气,嬌氣,jiāo qì,jiao1 qi4,9,高等,delicate/squeamish/finicky,Group 48
焦距,焦距,jiāo jù,jiao1 ju4,9,高等,focal length/focal distance,Group 48
礁石,礁石,jiāo shí,jiao1 shi2,9,高等,reef,Group 48
交替,交替,jiāo tì,jiao1 ti4,9,高等,to replace/alternately; in turn,Group 48
交头接耳,交頭接耳,jiāo tóu jiē ěr,jiao1 tou2 jie1 er3,9,高等,to whisper to one another's ear,Group 48
郊游,郊遊,jiāo yóu,jiao1 you2,9,高等,to go for an outing/to go on an excursion,Group 48
缴费,繳費,jiǎo fèi,jiao3 fei4,9,高等,to pay a fee,Group 48
界定,界定,jiè dìng,jie4 ding4,9,高等,definition/to delimit,Group 48
节俭,節儉,jié jiǎn,jie2 jian3,9,高等,frugal; economical,Group 48
节气,節氣,jié qì,jie2 qi4,9,高等,solar term,Group 48
节水,節水,jié shuǐ,jie2 shui3,9,高等,to save water,Group 48
借条,借條,jiè tiáo,jie4 tiao2,9,高等,receipt for a loan/IOU,Group 48
解围,解圍,jiě wéi,jie3 wei2,9,高等,to lift a siege/to help sb out of trouble or embarrassment,Group 48
解析,解析,jiě xī,jie3 xi1,9,高等,to analyze/to resolve/(math.) analysis/analytic,Group 48
接班,接班,jiē bān,jie1 ban1,9,高等,to take over (from those working the previous shift)/to take over (in a leadership role etc)/to succeed sb,Group 48
接二连三,接二連三,jiē èr lián sān,jie1 er4 lian2 san1,9,高等,one after another (idiom)/in quick succession,Group 48
接轨,接軌,jiē guǐ,jie1 gui3,9,高等,railtrack connection/to integrate into sth/to dock/to connect/to be in step with/to bring into line with/to align,Group 48
接济,接濟,jiē jì,jie1 ji4,9,高等,to give material assistance to,Group 48
